source_dataset,record_id,distance_km,weather_condition,traffic_level,time_of_day,vehicle_type,gig_type,temperature_c,humidity_pct,precipitation_mm,preparation_time_min,courier_experience_yrs,worker_age,worker_rating,order_type,delivery_time_min,congestion_ratio,weather_risk,traffic_risk,news_risk,context_mult,severity_score,claim_triggered,risk_band,coverage_amount,payout_estimate
,2A40,32.21,Fog,Very High,Unknown,motorcycle,delivery,22.58,60.0,0.0,17.0,5.0,20.0,4.5,Drinks,71.76666667,0.9,12.0,90.0,0.0,1.2,40.53,1,Moderate,5000,2026.5
,E20A,24.84,Fog,Very High,Unknown,motorcycle,delivery,27.97,65.0,0.0,17.0,5.0,38.0,4.5,Snack,60.21666667,0.9,13.0,90.0,0.0,1.2,43.87,1,Moderate,5000,2193.5
,3E3A,16.78,Clear,Very High,Unknown,scooter,delivery,22.76,48.0,0.0,17.0,5.0,21.0,4.6,Snack,51.48333333,0.9,0.0,90.0,0.0,1.3,32.53,1,Moderate,5000,1626.5000000000002
,9B49,28.62,Clear,Very High,Unknown,motorcycle,delivery,23.0,48.0,0.0,17.0,5.0,38.0,4.9,Snack,75.66666667,0.9,0.0,90.0,0.0,1.2,40.65,0,Moderate,5000,2032.4999999999998
,8.80E+05,27.97,Clear,Very High,Unknown,motorcycle,delivery,23.61,47.0,0.0,17.0,5.0,26.0,4.9,Drinks,66.78333333,0.9,0.0,90.0,0.0,1.2,39.61,1,Moderate,5000,1980.5
,65D,23.77,Fog,Very High,Unknown,motorcycle,delivery,22.05,73.0,0.0,17.0,5.0,35.0,4.6,Meal,47.98333333,0.9,14.6,90.0,0.0,1.2,41.35,1,Moderate,5000,2067.5
,7221,16.02,Fog,Very High,Unknown,motorcycle,delivery,22.48,73.0,0.0,17.0,5.0,37.0,4.6,Meal,52.01666667,0.9,14.6,90.0,0.0,1.2,41.71,1,Moderate,5000,2085.5
,D922,24.69,Clear,Very High,Unknown,motorcycle,delivery,8.99,84.0,0.0,17.0,5.0,33.0,4.3,Drinks,84.88333333,0.9,6.8,90.0,0.0,1.2,40.89,0,Moderate,5000,2044.5
,76D5,30.16,Clear,Very High,Unknown,scooter,delivery,23.79,28.0,0.0,17.0,5.0,31.0,4.8,Snack,67.56666667,0.9,0.0,90.0,0.0,1.3,39.06,1,Moderate,5000,1953.0
,A474,18.16,Fog,Very High,Unknown,motorcycle,delivery,22.81,73.0,0.0,17.0,5.0,21.0,4.3,Snack,52.28333333,0.9,14.6,90.0,0.0,1.2,41.34,1,Moderate,5000,2067.0
,937B,25.41,Fog,Very High,Unknown,ev,delivery,22.19,73.0,0.0,17.0,5.0,23.0,4.8,Snack,56.93333333,0.9,14.6,90.0,0.0,1.0,38.38,1,Moderate,5000,1919.0000000000002
,B9AE,17.21,Clear,Very High,Unknown,motorcycle,delivery,23.16,47.0,0.0,17.0,5.0,31.0,5.0,Meal,48.48333333,0.9,0.0,90.0,0.0,1.2,41.73,1,Moderate,5000,2086.4999999999995
,6B9E,18.86,Fog,Very High,Unknown,motorcycle,delivery,28.27,82.0,0.0,17.0,5.0,26.0,4.0,Snack,56.45,0.9,16.4,90.0,0.0,1.2,45.15,1,Moderate,5000,2257.5
,9FEC,17.21,Clear,Very High,Unknown,motorcycle,delivery,23.16,47.0,0.0,17.0,5.0,28.0,4.9,Snack,53.08333333,0.9,0.0,90.0,0.0,1.2,37.81,1,Moderate,5000,1890.5000000000002
,7A14,21.16,Fog,Very High,Unknown,motorcycle,delivery,22.92,73.0,0.0,17.0,5.0,30.0,4.9,Buffet,62.03333333,0.9,14.6,90.0,0.0,1.2,42.96,1,Moderate,5000,2148.0
,DC63,25.59,Fog,Very High,Unknown,motorcycle,delivery,28.02,65.0,0.0,17.0,5.0,28.0,4.7,Snack,55.23333333,0.9,13.0,90.0,0.0,1.2,43.29,1,Moderate,5000,2164.5
,1544,22.33,Fog,Very High,Unknown,motorcycle,delivery,27.63,57.0,0.0,17.0,5.0,24.0,4.4,Snack,70.18333333,0.9,11.4,90.0,0.0,1.2,42.97,1,Moderate,5000,2148.5
,9BE2,32.36,Fog,Very High,Unknown,motorcycle,delivery,22.68,60.0,0.0,17.0,5.0,34.0,4.4,Drinks,67.98333333,0.9,12.0,90.0,0.0,1.2,37.53,1,Moderate,5000,1876.5
,8321,25.76,Cloudy,Very High,Unknown,scooter,delivery,20.22,62.0,0.0,17.0,5.0,34.0,3.8,Buffet,58.51666667,0.9,4.4,90.0,0.0,1.3,38.84,1,Moderate,5000,1942.0000000000002
,D88C,24.13,Fog,Very High,Unknown,motorcycle,delivery,28.01,65.0,0.0,17.0,5.0,36.0,3.8,Meal,56.45,0.9,13.0,90.0,0.0,1.2,41.14,1,Moderate,5000,2057.0
,28B7,28.81,Clear,Very High,Unknown,motorcycle,delivery,23.27,47.0,0.0,17.0,5.0,23.0,4.5,Meal,69.48333333,0.9,0.0,90.0,0.0,1.2,37.18,1,Moderate,5000,1859.0
,2F8F,21.64,Fog,Very High,Unknown,motorcycle,delivery,28.39,82.0,0.0,17.0,5.0,22.0,4.6,Drinks,71.08333333,0.9,16.4,90.0,0.0,1.2,44.78,1,Moderate,5000,2239.0
,5BE8,14.06,Fog,Very High,Unknown,scooter,delivery,23.02,72.0,0.0,17.0,5.0,25.0,4.6,Buffet,50.06666667,0.9,14.4,90.0,0.0,1.3,39.46,1,Moderate,5000,1973.0
,CD9E,16.79,Clear,Very High,Unknown,motorcycle,delivery,11.62,84.0,0.0,17.0,5.0,26.0,4.9,Buffet,59.81666667,0.9,6.8,90.0,0.0,1.2,37.18,1,Moderate,5000,1859.0
,1289,20.42,Fog,Very High,Unknown,scooter,delivery,26.12,73.0,0.0,17.0,5.0,20.0,4.5,Meal,47.6,0.9,14.6,90.0,0.0,1.3,41.75,1,Moderate,5000,2087.5
,4993,16.71,Fog,Very High,Unknown,motorcycle,delivery,28.25,82.0,0.0,17.0,5.0,31.0,4.2,Drinks,60.51666667,0.9,16.4,90.0,0.0,1.2,43.55,1,Moderate,5000,2177.5
,3B04,23.93,Clear,Very High,Unknown,motorcycle,delivery,23.32,47.0,0.0,17.0,5.0,22.0,4.8,Drinks,71.7,0.9,0.0,90.0,0.0,1.2,39.16,1,Moderate,5000,1957.9999999999998
,240B,15.33,Fog,Very High,Unknown,motorcycle,delivery,22.5,73.0,0.0,17.0,5.0,26.0,4.6,Snack,61.68333333,0.9,14.6,90.0,0.0,1.2,45.87,1,Moderate,5000,2293.5
,D65F,26.39,Fog,Very High,Unknown,scooter,delivery,19.98,60.0,0.0,17.0,5.0,32.0,4.6,Meal,67.15,0.9,12.0,90.0,0.0,1.3,41.63,1,Moderate,5000,2081.5
,75D7,21.51,Fog,Very High,Unknown,motorcycle,delivery,22.6,73.0,0.0,17.0,5.0,33.0,4.0,Snack,55.63333333,0.9,14.6,90.0,0.0,1.2,44.27,1,Moderate,5000,2213.5
,7C5,51.16,Clear,Very High,Unknown,motorcycle,delivery,27.71,57.0,0.0,17.0,5.0,24.0,4.6,Drinks,10.78666667,0.9,1.4,90.0,0.0,1.2,39.41,1,Moderate,5000,1970.4999999999998
,A192,21.38,Clear,Very High,Unknown,motorcycle,delivery,27.63,53.0,0.0,17.0,5.0,28.0,5.0,Buffet,55.78333333,0.9,0.6,90.0,0.0,1.2,38.79,1,Moderate,5000,1939.4999999999998
,1123,22.79,Clear,Very High,Unknown,motorcycle,delivery,20.54,68.0,0.0,17.0,5.0,39.0,4.8,Drinks,59.7,0.9,3.6,90.0,0.0,1.2,38.71,1,Moderate,5000,1935.5
,823E,23.83,Fog,Very High,Unknown,ev,delivery,22.75,60.0,0.0,17.0,5.0,32.0,4.9,Drinks,73.05,0.9,12.0,90.0,0.0,1.0,39.9,1,Moderate,5000,1994.9999999999998
,23C5,13.96,Cloudy,Very High,Unknown,ev,delivery,28.26,82.0,0.0,17.0,5.0,38.0,4.6,Snack,53.25,0.9,8.4,90.0,0.0,1.0,37.31,1,Moderate,5000,1865.5000000000002
,10F0,26.06,Rain,Very High,Unknown,motorcycle,delivery,28.4,82.0,0.15,17.0,5.0,35.0,4.6,Drinks,37.558333335,0.9,15.15,90.0,0.0,1.2,40.54,1,Moderate,5000,2027.0
,984D,19.39,Cloudy,Very High,Unknown,scooter,delivery,28.33,82.0,0.0,17.0,5.0,33.0,4.9,Snack,64.9,0.9,8.4,90.0,0.0,1.3,41.63,1,Moderate,5000,2081.5
,D2F7,30.78,Clear,Very High,Unknown,scooter,delivery,21.61,43.0,0.0,17.0,5.0,37.0,4.5,Meal,55.81666667,0.9,0.0,90.0,0.0,1.3,37.89,1,Moderate,5000,1894.5
,94D5,20.76,Clear,Very High,Unknown,scooter,delivery,23.9,29.0,0.0,17.0,5.0,24.0,4.8,Buffet,55.51666667,0.9,0.0,90.0,0.0,1.3,37.17,0,Moderate,5000,1858.5000000000002
,3A30,28.41,Clear,Very High,Unknown,motorcycle,delivery,22.06,43.0,0.0,17.0,5.0,26.0,4.8,Snack,54.83333333,0.9,0.0,90.0,0.0,1.2,38.83,1,Moderate,5000,1941.5
,B734,24.58,Clear,Very High,Unknown,scooter,delivery,23.86,29.0,0.0,17.0,5.0,37.0,3.9,Meal,55.08333333,0.9,0.0,90.0,0.0,1.3,37.6,1,Moderate,5000,1880.0
,1773,22.97,Fog,Very High,Unknown,motorcycle,delivery,20.25,83.0,0.0,17.0,5.0,35.0,4.8,Snack,57.1,0.9,16.6,90.0,0.0,1.2,41.48,1,Moderate,5000,2073.9999999999995
,4.00E+23,25.34,Rain,Very High,Unknown,scooter,delivery,28.34,86.0,0.14,17.0,5.0,35.0,4.5,Meal,37.558333335,0.9,15.9,90.0,0.0,1.3,43.03,0,Moderate,5000,2151.5
,4635,24.21,Clear,Very High,Unknown,motorcycle,delivery,24.93,43.0,0.0,17.0,5.0,23.0,4.8,Buffet,49.35,0.9,0.0,90.0,0.0,1.2,39.14,1,Moderate,5000,1957.0000000000002
,8B14,25.36,Clear,Very High,Unknown,ev,delivery,23.08,48.0,0.0,17.0,5.0,36.0,4.9,Buffet,66.88333333,0.9,0.0,90.0,0.0,1.0,34.45,0,Moderate,5000,1722.5000000000002
,6E7A,21.45,Fog,Very High,Unknown,scooter,delivery,22.63,60.0,0.0,17.0,5.0,24.0,4.9,Meal,55.2,0.9,12.0,90.0,0.0,1.3,42.62,1,Moderate,5000,2131.0
,C359,28.28,Fog,Very High,Unknown,motorcycle,delivery,21.0,60.0,0.0,17.0,5.0,26.0,4.4,Snack,75.85,0.9,12.0,90.0,0.0,1.2,41.59,1,Moderate,5000,2079.5000000000005
,76CD,14.83,Cloudy,Very High,Unknown,scooter,delivery,28.37,82.0,0.0,17.0,5.0,32.0,4.8,Drinks,63.65,0.9,8.4,90.0,0.0,1.3,39.42,1,Moderate,5000,1971.0
,A84E,27.14,Clear,Very High,Unknown,motorcycle,delivery,23.92,30.0,0.0,17.0,5.0,22.0,4.9,Snack,56.03333333,0.9,0.0,90.0,0.0,1.2,36.91,1,Moderate,5000,1845.5
,18EB,24.29,Clear,Very High,Unknown,motorcycle,delivery,28.04,53.0,0.0,17.0,5.0,34.0,4.1,Buffet,58.55,0.9,0.6,90.0,0.0,1.2,34.57,1,Moderate,5000,1728.5
,5F03,28.36,Clear,Very High,Unknown,scooter,delivery,23.79,28.0,0.0,17.0,5.0,39.0,4.3,Snack,67.76666667,0.9,0.0,90.0,0.0,1.3,38.22,1,Moderate,5000,1911.0
,550C,22.86,Fog,Very High,Unknown,motorcycle,delivery,26.06,73.0,0.0,17.0,5.0,34.0,4.6,Drinks,57.8,0.9,14.6,90.0,0.0,1.2,39.88,1,Moderate,5000,1994.0000000000002
,1D41,27.03,Clear,Very High,Unknown,motorcycle,delivery,22.22,43.0,0.0,17.0,5.0,34.0,4.9,Drinks,61.9,0.9,0.0,90.0,0.0,1.2,39.64,1,Moderate,5000,1982.0000000000002
,AEE6,20.14,Fog,Very High,Unknown,scooter,delivery,24.95,73.0,0.0,17.0,5.0,35.0,4.7,Meal,53.58333333,0.9,14.6,90.0,0.0,1.3,42.93,1,Moderate,5000,2146.5
,1.00E+23,28.79,Clear,Very High,Unknown,scooter,delivery,24.9,42.0,0.0,17.0,5.0,35.0,5.0,Snack,66.88333333,0.9,0.0,90.0,0.0,1.3,36.86,1,Moderate,5000,1843.0
,3.30E+01,20.55,Rain,Very High,Unknown,scooter,delivery,28.42,82.0,0.11,17.0,5.0,35.0,5.0,Snack,37.558333335,0.9,14.95,90.0,0.0,1.3,45.55,1,Moderate,5000,2277.5
,35AC,22.21,Rain,Very High,Unknown,motorcycle,delivery,28.38,82.0,0.13,17.0,5.0,22.0,4.9,Snack,37.558333335,0.9,15.05,90.0,0.0,1.2,40.71,1,Moderate,5000,2035.5
,1371,19.2,Clear,Very High,Unknown,scooter,delivery,23.35,47.0,0.0,17.0,5.0,28.0,3.5,Drinks,62.91666667,0.9,0.0,90.0,0.0,1.3,36.5,1,Moderate,5000,1825.0
,2332,30.73,Clear,Very High,Unknown,scooter,delivery,23.79,29.0,0.0,17.0,5.0,29.0,4.6,Snack,71.15,0.9,0.0,90.0,0.0,1.3,34.34,1,Moderate,5000,1717.0000000000002
,7456,29.57,Fog,Very High,Unknown,scooter,delivery,22.4,73.0,0.0,17.0,5.0,28.0,4.6,Snack,83.6,0.9,14.6,90.0,0.0,1.3,45.73,1,Moderate,5000,2286.5
,572F,25.66,Clear,Very High,Unknown,motorcycle,delivery,19.91,68.0,0.0,17.0,5.0,29.0,5.0,Drinks,66.33333333,0.9,3.6,90.0,0.0,1.2,42.51,0,Moderate,5000,2125.5
,ABC3,18.49,Clear,Very High,Unknown,ev,delivery,23.37,47.0,0.0,17.0,5.0,37.0,5.0,Snack,51.16666667,0.9,0.0,90.0,0.0,1.0,33.15,0,Moderate,5000,1657.4999999999998
,6ED4,23.03,Fog,Very High,Unknown,scooter,delivery,26.02,73.0,0.0,17.0,5.0,30.0,4.6,Meal,50.85,0.9,14.6,90.0,0.0,1.3,41.48,1,Moderate,5000,2073.9999999999995
,949B,20.63,Fog,Very High,Unknown,scooter,delivery,26.12,73.0,0.0,17.0,5.0,24.0,3.2,Drinks,56.8,0.9,14.6,90.0,0.0,1.3,43.25,1,Moderate,5000,2162.5
,4C94,20.5,Fog,Very High,Unknown,motorcycle,delivery,26.14,73.0,0.0,17.0,5.0,23.0,4.7,Meal,50.16666667,0.9,14.6,90.0,0.0,1.2,41.58,1,Moderate,5000,2079.0
,8729,35.66,Fog,Very High,Unknown,motorcycle,delivery,26.75,57.0,0.0,17.0,5.0,24.0,4.9,Drinks,91.06666667,0.9,11.4,90.0,0.0,1.2,41.43,0,Moderate,5000,2071.5
,CB3E,25.56,Clear,Very High,Unknown,motorcycle,delivery,22.99,43.0,0.0,17.0,5.0,23.0,4.9,Meal,56.5,0.9,0.0,90.0,0.0,1.2,37.26,1,Moderate,5000,1863.0
,95A,23.28,Cloudy,Very High,Unknown,scooter,delivery,18.28,62.0,0.0,17.0,5.0,29.0,4.6,Meal,55.4,0.9,4.4,90.0,0.0,1.3,40.36,1,Moderate,5000,2018.0
,80D3,38.54,Fog,Very High,Unknown,motorcycle,delivery,24.07,46.0,0.0,17.0,5.0,27.0,4.9,Drinks,56.6,0.9,10.0,90.0,0.0,1.2,39.08,1,Moderate,5000,1954.0
,1CA4,20.46,Fog,Very High,Unknown,scooter,delivery,22.33,73.0,0.0,17.0,5.0,24.0,5.0,Buffet,49.86666667,0.9,14.6,90.0,0.0,1.3,43.5,1,Moderate,5000,2175.0
,A476,14.83,Cloudy,Very High,Unknown,motorcycle,delivery,28.37,82.0,0.0,17.0,5.0,37.0,4.7,Snack,58.61666667,0.9,8.4,90.0,0.0,1.2,38.21,1,Moderate,5000,1910.5
,5A94,26.3,Clear,Very High,Unknown,ev,delivery,22.22,43.0,0.0,17.0,5.0,22.0,4.8,Drinks,60.6,0.9,0.0,90.0,0.0,1.0,35.68,0,Moderate,5000,1784.0
,B995,20.38,Clear,Very High,Unknown,ev,delivery,23.95,29.0,0.0,17.0,5.0,32.0,4.8,Meal,50.2,0.9,0.0,90.0,0.0,1.0,33.03,0,Moderate,5000,1651.5000000000002
,55EA,22.38,Clear,Very High,Unknown,motorcycle,delivery,27.21,55.0,0.0,17.0,5.0,31.0,4.9,Snack,55.23333333,0.9,1.0,90.0,0.0,1.2,37.04,1,Moderate,5000,1852.0
,2787,26.82,Fog,Very High,Unknown,motorcycle,delivery,22.57,60.0,0.0,17.0,5.0,30.0,4.9,Buffet,62.93333333,0.9,12.0,90.0,0.0,1.2,40.55,1,Moderate,5000,2027.4999999999998
,1DC3,22.38,Clear,Very High,Unknown,motorcycle,delivery,27.21,55.0,0.0,17.0,5.0,25.0,4.0,Drinks,60.38333333,0.9,1.0,90.0,0.0,1.2,39.74,1,Moderate,5000,1987.0000000000002
,4F6F,22.97,Fog,Very High,Unknown,scooter,delivery,20.25,83.0,0.0,17.0,5.0,29.0,4.9,Snack,57.11666667,0.9,16.6,90.0,0.0,1.3,43.69,1,Moderate,5000,2184.5
,7F29,26.3,Clear,Very High,Unknown,motorcycle,delivery,22.22,43.0,0.0,17.0,5.0,37.0,4.6,Meal,51.55,0.9,0.0,90.0,0.0,1.2,37.75,1,Moderate,5000,1887.5
,C1B7,22.94,Rain,Very High,Unknown,ev,delivery,25.41,83.0,0.39,17.0,5.0,26.0,4.5,Buffet,37.558333335,0.9,16.55,90.0,0.0,1.0,42.25,1,Moderate,5000,2112.5
,2E5B,21.63,Clear,Very High,Unknown,motorcycle,delivery,22.65,48.0,0.0,17.0,5.0,29.0,4.8,Drinks,61.65,0.9,0.0,90.0,0.0,1.2,33.24,0,Moderate,5000,1662.0000000000002
,488E,19.84,Clear,Very High,Unknown,motorcycle,delivery,23.22,48.0,0.0,17.0,5.0,29.0,5.0,Buffet,59.28333333,0.9,0.0,90.0,0.0,1.2,33.51,0,Moderate,5000,1675.4999999999998
,3457,14.4,Fog,Very High,Unknown,motorcycle,delivery,23.02,72.0,0.0,17.0,5.0,32.0,4.6,Snack,52.15,0.9,14.4,90.0,0.0,1.2,41.9,1,Moderate,5000,2095.0
,C89,15.96,Fog,Very High,Unknown,motorcycle,delivery,23.17,72.0,0.0,17.0,5.0,29.0,4.4,Meal,47.71666667,0.9,14.4,90.0,0.0,1.2,43.1,1,Moderate,5000,2155.0
,C5DA,26.27,Rain,Very High,Unknown,motorcycle,delivery,24.57,88.0,0.43,17.0,5.0,37.0,4.7,Buffet,37.558333335,0.9,17.75,90.0,0.0,1.2,43.24,1,Moderate,5000,2162.0
,DDDF,21.2,Clear,Very High,Unknown,motorcycle,delivery,21.91,43.0,0.0,17.0,5.0,35.0,4.8,Buffet,56.61666667,0.9,0.0,90.0,0.0,1.2,35.77,1,Moderate,5000,1788.5
,D4BD,29.27,Rain,Very High,Unknown,motorcycle,delivery,24.42,90.0,0.34,17.0,5.0,25.0,4.9,Drinks,37.558333335,0.9,17.7,90.0,0.0,1.2,43.21,1,Moderate,5000,2160.5
,60A1,29.02,Cloudy,Very High,Unknown,scooter,delivery,23.07,65.0,0.0,17.0,5.0,36.0,4.8,Meal,56.55,0.9,5.0,90.0,0.0,1.3,39.1,1,Moderate,5000,1955.0
,4A28,34.64,Clear,Very High,Unknown,ev,delivery,24.9,43.0,0.0,17.0,5.0,20.0,4.8,Meal,54.4,0.9,0.0,90.0,0.0,1.0,38.06,0,Moderate,5000,1903.0000000000002
,1C70,23.93,Rain,Very High,Unknown,scooter,delivery,28.38,82.0,0.11,17.0,5.0,28.0,4.9,Drinks,37.558333335,0.9,14.95,90.0,0.0,1.3,44.68,1,Moderate,5000,2234.0
,6BCC,25.32,Fog,Very High,Unknown,scooter,delivery,22.57,60.0,0.0,17.0,5.0,31.0,4.6,Snack,60.01666667,0.9,12.0,90.0,0.0,1.3,41.09,1,Moderate,5000,2054.5
,9B7E,22.94,Fog,Very High,Unknown,motorcycle,delivery,26.62,57.0,0.0,17.0,5.0,24.0,4.8,Snack,71.43333333,0.9,11.4,90.0,0.0,1.2,41.39,1,Moderate,5000,2069.5
,BBD 1.00,23.24,Clear,Very High,Unknown,motorcycle,delivery,23.36,47.0,0.0,17.0,5.0,36.0,4.8,Meal,52.43333333,0.9,0.0,90.0,0.0,1.2,38.05,1,Moderate,5000,1902.4999999999998
,94C,24.34,Fog,Very High,Unknown,motorcycle,delivery,26.96,57.0,0.0,17.0,5.0,29.0,4.6,Meal,75.76666667,0.9,11.4,90.0,0.0,1.2,42.34,1,Moderate,5000,2117.0000000000005
,5EF7,27.63,Clear,Very High,Unknown,motorcycle,delivery,23.61,47.0,0.0,17.0,5.0,32.0,4.2,Snack,62.15,0.9,0.0,90.0,0.0,1.2,40.81,1,Moderate,5000,2040.5
,8892,26.88,Clear,Very High,Unknown,motorcycle,delivery,22.3,43.0,0.0,17.0,5.0,30.0,4.7,Snack,54.9,0.9,0.0,90.0,0.0,1.2,37.44,1,Moderate,5000,1871.9999999999998
,5805,17.33,Fog,Very High,Unknown,motorcycle,delivery,28.51,81.0,0.0,17.0,5.0,22.0,4.7,Snack,53.5,0.9,16.2,90.0,0.0,1.2,45.51,1,Moderate,5000,2275.5
,DD25,25.63,Clear,Very High,Unknown,scooter,delivery,22.99,43.0,0.0,17.0,5.0,28.0,5.0,Snack,59.6,0.9,0.0,90.0,0.0,1.3,35.68,0,Moderate,5000,1784.0
,AE5F,21.38,Fog,Very High,Unknown,motorcycle,delivery,22.81,60.0,0.0,17.0,5.0,34.0,4.8,Snack,56.25,0.9,12.0,90.0,0.0,1.2,40.42,1,Moderate,5000,2021.0
,2E7A,28.79,Clear,Very High,Unknown,motorcycle,delivery,24.9,42.0,0.0,17.0,5.0,21.0,4.5,Buffet,65.05,0.9,0.0,90.0,0.0,1.2,33.23,1,Moderate,5000,1661.5
,468C,33.59,Fog,Very High,Unknown,ev,delivery,28.05,57.0,0.0,17.0,5.0,20.0,4.1,Drinks,82.1,0.9,11.4,90.0,0.0,1.0,40.79,1,Moderate,5000,2039.5
,DCE0,26.1,Rain,Very High,Unknown,motorcycle,delivery,24.61,88.0,0.45,17.0,5.0,32.0,4.0,Buffet,37.558333335,0.9,17.85,90.0,0.0,1.2,45.05,1,Moderate,5000,2252.5
,B716,21.21,Fog,Very High,Unknown,motorcycle,delivery,22.81,60.0,0.0,17.0,5.0,35.0,4.2,Meal,54.4,0.9,12.0,90.0,0.0,1.2,36.59,1,Moderate,5000,1829.5000000000002
,7AEE,20.23,Cloudy,Very High,Unknown,motorcycle,delivery,28.35,82.0,0.0,17.0,5.0,39.0,4.9,Drinks,73.65,0.9,8.4,90.0,0.0,1.2,40.82,1,Moderate,5000,2041.0
,96FF,31.02,Clear,Very High,Unknown,scooter,delivery,23.79,29.0,0.0,17.0,5.0,26.0,4.8,Buffet,68.33333333,0.9,0.0,90.0,0.0,1.3,39.21,1,Moderate,5000,1960.5
,2DCE,25.07,Clear,Very High,Unknown,motorcycle,delivery,23.58,47.0,0.0,17.0,5.0,38.0,4.8,Buffet,56.61666667,0.9,0.0,90.0,0.0,1.2,38.59,1,Moderate,5000,1929.5
,9585,22.34,Clear,Very High,Unknown,scooter,delivery,23.84,29.0,0.0,17.0,5.0,20.0,4.8,Snack,53.95,0.9,0.0,90.0,0.0,1.3,35.61,1,Moderate,5000,1780.4999999999998
,D2EC,21.18,Cloudy,Very High,Unknown,motorcycle,delivery,28.89,68.0,0.0,17.0,5.0,31.0,4.8,Meal,54.43333333,0.9,5.6,90.0,0.0,1.2,41.01,1,Moderate,5000,2050.5
,905,15.09,Clear,Very High,Unknown,scooter,delivery,22.86,48.0,0.0,17.0,5.0,29.0,4.6,Buffet,49.86666667,0.9,0.0,90.0,0.0,1.3,38.02,1,Moderate,5000,1901.0000000000002
,3DA7,17.82,Clear,Very High,Unknown,motorcycle,delivery,22.87,48.0,0.0,17.0,5.0,32.0,5.0,Drinks,58.11666667,0.9,0.0,90.0,0.0,1.2,38.68,1,Moderate,5000,1933.9999999999998
,FD2,22.59,Fog,Very High,Unknown,motorcycle,delivery,22.6,60.0,0.0,17.0,5.0,24.0,5.0,Meal,57.68333333,0.9,12.0,90.0,0.0,1.2,41.45,1,Moderate,5000,2072.5
,8C7A,25.68,Clear,Very High,Unknown,scooter,delivery,23.24,48.0,0.0,17.0,5.0,27.0,4.6,Drinks,76.68333333,0.9,0.0,90.0,0.0,1.3,38.76,1,Moderate,5000,1938.0
,A9D8,25.76,Cloudy,Very High,Unknown,scooter,delivery,20.22,62.0,0.0,17.0,5.0,38.0,4.0,Meal,56.26666667,0.9,4.4,90.0,0.0,1.3,41.76,1,Moderate,5000,2088.0
,2E0C,11.84,Fog,Very High,Unknown,scooter,delivery,22.58,73.0,0.0,17.0,5.0,26.0,4.6,Drinks,56.45,0.9,14.6,90.0,0.0,1.3,42.7,1,Moderate,5000,2135.0000000000005
,305B,25.29,Fog,Very High,Unknown,scooter,delivery,22.64,60.0,0.0,17.0,5.0,21.0,4.6,Buffet,57.35,0.9,12.0,90.0,0.0,1.3,42.77,1,Moderate,5000,2138.5
,AFB3,20.12,Rain,Very High,Unknown,ev,delivery,28.38,82.0,0.11,17.0,5.0,34.0,4.7,Snack,37.558333335,0.9,14.95,90.0,0.0,1.0,44.23,1,Moderate,5000,2211.5
,9570,16.17,Fog,Very High,Unknown,scooter,delivery,23.25,73.0,0.0,17.0,5.0,37.0,4.6,Drinks,63.31666667,0.9,14.6,90.0,0.0,1.3,42.84,1,Moderate,5000,2142.0000000000005
,8.00E+04,21.89,Fog,Very High,Unknown,scooter,delivery,21.83,73.0,0.0,17.0,5.0,29.0,4.6,Drinks,57.55,0.9,14.6,90.0,0.0,1.3,40.86,1,Moderate,5000,2043.0
,A30C,17.05,Rain,Very High,Unknown,motorcycle,delivery,28.36,82.0,0.14,17.0,5.0,23.0,5.0,Meal,37.558333335,0.9,15.100000000000001,90.0,0.0,1.2,44.13,1,Moderate,5000,2206.5
,56B6,26.48,Rain,Very High,Unknown,motorcycle,delivery,28.39,82.0,0.18,17.0,5.0,27.0,4.8,Drinks,37.558333335,0.9,15.3,90.0,0.0,1.2,45.72,0,Moderate,5000,2286.0
,5E0A,22.12,Fog,Very High,Unknown,scooter,delivery,22.14,73.0,0.0,17.0,5.0,29.0,4.9,Buffet,49.55,0.9,14.6,90.0,0.0,1.3,45.69,1,Moderate,5000,2284.5
,1DCB,22.86,Fog,Very High,Unknown,ev,delivery,26.06,73.0,0.0,17.0,5.0,21.0,4.6,Drinks,57.61666667,0.9,14.6,90.0,0.0,1.0,43.04,1,Moderate,5000,2152.0
,AE1C,22.05,Fog,Very High,Unknown,scooter,delivery,22.7,60.0,0.0,17.0,5.0,38.0,5.0,Buffet,56.38333333,0.9,12.0,90.0,0.0,1.3,37.51,1,Moderate,5000,1875.5
,AF2F,20.55,Rain,Very High,Unknown,motorcycle,delivery,28.42,82.0,0.11,17.0,5.0,25.0,4.6,Buffet,37.558333335,0.9,14.95,90.0,0.0,1.2,41.46,1,Moderate,5000,2073.0
,74D6,24.03,Rain,Very High,Unknown,motorcycle,delivery,28.35,82.0,0.14,17.0,5.0,26.0,4.7,Drinks,37.558333335,0.9,15.100000000000001,90.0,0.0,1.2,41.61,1,Moderate,5000,2080.5
,7D2C,27.46,Clear,Very High,Unknown,motorcycle,delivery,23.72,29.0,0.0,17.0,5.0,27.0,4.8,Drinks,66.26666667,0.9,0.0,90.0,0.0,1.2,37.59,1,Moderate,5000,1879.5
,9C79,27.85,Rain,Very High,Unknown,motorcycle,delivery,28.36,76.0,0.19,17.0,5.0,35.0,4.1,Snack,37.558333335,0.9,14.15,90.0,0.0,1.2,45.83,1,Moderate,5000,2291.5
